862,Arianna,51.424824,50.016156,88.255316,16.336810,46.671482
67,Ariel,28.862706,44.005402,27.085301,61.360532,51.347279
52,Ariella,29.543412,28.549127,60.011859,7.732954,34.847574
851,Arielle,41.704382,13.217027,18.298160,43.908183,28.315815
609,Ariya,23.873412,53.240193,81.971522,1.499473,1.667271
492,Ariyana,35.537638,50.794427,72.261741,6.515111,98.410782
432,Arlette,37.568950,43.727390,46.788489,38.218605,41.272737
897,Armani,26.079833,38.232397,98.780215,94.991879,70.224866
673,Arya,54.291217,38.570125,48.946397,12.561416,94.859805
347,Ashlyn,48.269887,57.563716,32.174576,34.850958,87.920858
880,Aspen,59.155284,59.694384,6.979064,93.809925,64.769876
761,Aspyn,32.888466,15.107480,15.388851,49.189361,36.419200
720,Astrid,45.134319,55.833219,93.664661,63.417920,82.950812
567,Athena,28.902036,40.846820,70.911973,50.194434,98.490805
155,Aubree,58.633765,24.962967,66.024216,34.942805,23.367063
815,Aubrey,32.037964,57.956775,36.399012,57.392538,23.112148
459,Aubriella,23.158238,18.073296,29.024605,16.030258,19.665319
831,Aubry,33.838813,39.631131,87.428385,21.800590,45.634509
742,Aubryn,54.658875,39.878310,55.440998,60.034963,25.991571
597,Aurelia,40.507277,51.419944,36.522764,0.164122,84.778397
232,Aurora,21.279708,52.940088,26.592010,5.618715,29.975182
640,Austyn,42.252896,46.018720,11.085603,2.757802,10.934124
92,Autumn,24.016413,27.674482,61.187792,57.972540,78.159659
355,Avah,31.749275,49.877570,14.545904,91.904130,92.673663
265,Avalee,26.150958,38.624920,21.277253,6.343681,85.280554
425,Avalynn,27.396289,57.975703,12.542434,63.803529,31.467491
175,Averie,38.854890,30.637122,44.942960,45.077458,82.859548
479,Avery,45.957144,26.294448,64.558757,8.857230,31.059670
600,Avi,31.004545,17.967733,89.331638,23.669222,45.341994
317,Aviana,39.914172,12.968364,90.679770,13.253938,15.170210
156,Avianna,41.011149,50.856476,28.812431,88.629430,56.811220
319,Aviva,27.760987,24.585720,33.587447,59.422616,36.488773
214,Aya,59.149269,36.079373,28.857461,28.697921,20.916225
140,Ayana,34.509413,15.124935,71.253536,14.003551,9.880296
809,Ayla,25.282312,47.153754,71.677130,89.077755,49.033921
807,Ayleen,38.079955,27.656545,61.864259,16.621875,90.123421
242,Azalea,32.262307,38.135638,64.108055,63.922052,74.291453
986,Azariah,42.566477,25.629774,74.461844,94.742529,77.147950
850,Azeneth,27.897070,44.087993,20.682866,38.045339,71.975192
580,Barbara,56.433895,39.343987,64.715763,87.135373,80.908427
542,Baylee,26.382160,34.051401,17.057890,74.119541,88.870674
506,Beatriz,21.721893,27.656154,89.144824,71.478529,44.372245
878,Belen,58.307786,23.695001,47.751100,47.524384,28.268192
9,Bella,29.656299,50.635606,29.818783,30.132232,98.019500
544,Bellamy,23.459738,59.252332,3.620461,12.157575,46.644516
404,Belle,28.866518,35.612118,22.848880,23.088014,62.250360
925,Berkley,59.950638,53.332993,29.047435,73.279571,30.155610
992,Bexleigh,38.557966,22.926876,72.132763,40.524233,60.413798
613,Bexley,43.653200,29.136125,62.232380,30.934321,26.343554
238,Bianca,47.824886,36.730728,86.225220,76.588883,77.524560
655,Blair,52.001099,22.457543,96.528205,98.901246,6.071359
663,Blake,49.372372,55.567447,43.254919,85.016043,20.590953
376,Blakely,27.812248,43.151261,76.165363,26.967604,85.696341
91,Bonnie,40.260605,15.485776,98.239262,48.385924,27.171928
439,Braelyn,52.601098,51.932165,53.206682,26.582976,28.436191
369,Braylee,35.966128,47.137330,49.610488,38.342169,5.923083
417,Bree,50.236441,10.115486,50.354913,76.434731,42.599216
723,Brenda,26.306008,41.293099,36.484661,11.406063,59.189237
310,Brenna,54.431435,48.585926,75.602463,58.210888,30.171857
826,Bri,58.998646,31.672262,90.626130,91.950590,9.216274
912,Bria,44.892617,10.492513,24.132424,14.014501,51.454030
845,Brianna,52.314422,27.436425,22.962188,21.663900,96.625447
177,Bridget,30.271054,26.348443,42.176401,62.313299,65.468692
468,Bridie,26.715076,55.720539,3.005409,8.291804,78.485868
245,Briella,50.177897,11.614260,97.516300,59.589784,22.242501
696,Brielle,20.440500,48.452253,70.210338,54.710533,17.375348
556,Brinley,25.072631,48.776861,44.135735,52.931807,22.409247
110,Briseis,35.376291,50.660123,22.397902,87.744175,74.157871
684,Bristol,32.986403,47.549799,21.412672,24.796471,44.736675
539,Brittany,51.647190,17.852807,94.234834,92.593948,57.936422
566,Brooke,54.034535,41.614925,77.156557,46.847220,53.449999
788,Brooklynn,52.361146,52.060027,63.541272,1.782145,12.312530
423,Bryn,22.376276,12.836681,90.431215,42.660625,74.250391
440,Brynlee,54.421363,49.766462,3.126033,32.205602,10.978797
218,Brynn,22.384985,31.439718,58.276240,84.564799,53.469764
457,Cadence,59.752521,59.267281,86.018734,13.337867,79.675445
635,Cali,40.519733,54.499846,47.721072,63.301996,50.642273
99,Calista,52.886055,25.035665,76.079199,32.279757,62.864010
789,Calla,37.578743,41.281880,50.743130,14.515579,11.026915
830,Callan,53.963863,36.471550,54.383441,58.916270,52.589904
182,Callie,53.190185,46.144269,18.968830,75.965934,88.351674
644,Cambria,48.141344,26.251898,67.781380,18.004865,75.876371
941,Cambrie,40.704360,57.784642,38.499443,24.712333,85.525144
394,Camila,33.270821,34.689973,24.986969,93.570180,57.527800
524,Camilla,40.689364,11.659962,93.264434,52.435818,4.819857
817,Camille,21.073668,56.429831,58.699165,40.785756,22.505788
785,Carleigh,53.696514,53.259476,20.671708,8.695501,94.319662
388,Carmen,57.379375,33.854125,95.086854,38.005576,16.996233
143,Carol,21.657902,59.414417,30.629476,6.162690,29.195185
219,Carolina,57.125831,53.771233,2.827047,63.372021,30.251300
191,Caroline,49.927445,46.317165,13.083413,86.936311,1.143305
558,Carter,54.768660,24.350194,30.687010,23.771941,66.004003
741,Cassidy,31.974418,17.681662,1.017383,87.479322,47.184019
47,Cassie,37.515463,47.615020,59.003725,27.748577,18.202934
385,Cataleya,23.415461,32.913488,52.705699,21.786814,89.111920
201,Catalina,48.734314,17.347582,75.074033,46.436334,28.575551
586,Catherine,26.583355,57.266717,92.249727,96.985070,87.226375
261,Caylee,41.117144,59.706877,90.769451,58.426157,6.311574
719,Cayleigh,56.686352,21.012665,9.727201,8.510749,12.503073
694,Cayley,54.082733,37.502522,45.145141,68.075645,25.649932
618,Cecelia,30.851742,14.549043,91.752748,0.801711,65.422540
810,Cecilia,59.543006,53.150155,94.867049,55.362559,19.813529
224,Celeste,27.519133,35.659501,78.514521,51.583666,34.812989
384,Celina,30.673417,49.348472,99.730596,0.220543,68.081922
132,Celine,52.907859,21.613924,48.222730,74.562571,60.689028
541,Chana,54.376389,45.571581,94.457041,20.855461,17.543376
920,Chanel,21.099706,50.157320,37.200652,8.133574,51.735896
273,Charlee,35.933044,10.321645,3.639634,72.859216,55.799297
416,Charleigh,47.615751,44.885544,89.993572,44.630046,95.554889
76,Charley,43.112374,27.070541,12.137131,96.857453,89.309578
892,Charlie,59.175905,46.144340,50.408025,9.500611,67.759055
207,Charlotte,37.433115,10.840456,78.627821,43.214080,39.404539
656,Chaya,57.892252,20.722834,98.665105,61.774774,27.756207
17,Cherish,59.922673,48.641757,58.164527,14.748621,31.058848
671,Christina,48.331343,30.317533,4.397661,48.118447,27.705210
947,Christine,25.351519,37.301417,31.167605,23.537000,24.298757
213,Ciara,21.484929,54.601872,41.145922,66.293233,97.206544
779,Cindy,36.765958,12.144014,61.741988,10.507961,49.417146
614,Claire,42.597905,46.482069,56.664371,47.209815,89.882473
138,Clara,29.597201,52.009486,37.829166,14.131408,20.962382
967,Clare,38.640549,21.074429,24.504175,75.989156,71.909337
431,Clarissa,34.669093,35.301519,81.833849,90.449133,4.252932
591,Claudia,21.847687,24.427105,33.695595,22.985569,6.692883
458,Clementine,34.235399,19.368580,59.373339,21.636453,90.049984
33,Coco,21.071472,26.510578,48.950393,12.820027,87.492537
735,Colette,35.921092,11.138387,16.683268,73.134042,19.774335
204,Colleen,27.537296,28.425555,41.442527,34.915779,65.225039
116,Collins,21.806353,42.095876,7.395067,70.492573,66.166539
638,Cora,56.351468,49.836477,33.273660,50.070583,35.014240
553,Coraline,34.577910,24.971090,70.709223,23.890840,66.018296
481,Coralynn,41.161647,41.969713,9.576797,29.688074,2.848239
921,Cordelia,46.297221,57.945199,34.219300,60.267824,4.439623
922,Crystal,42.221350,40.972579,65.669311,62.171819,2.902011
601,Cynthia,47.001970,22.205211,99.649230,37.310783,30.436917
881,Dahlia,57.601022,41.242181,40.191341,37.806066,30.887634
802,Daisy,34.040253,13.117920,92.379795,63.980555,9.395041
905,Dakota,42.064661,22.787523,74.771423,10.610272,93.664121
397,Dalary,27.393073,11.599383,36.015018,72.077869,26.730283
632,Daleyza,40.442922,48.892893,24.437221,82.646752,50.966574
611,Dalia,58.059267,17.792087,25.000857,98.263812,5.965338
926,Dalilah,42.021786,47.209677,40.209260,64.352826,35.433438
752,Dani,46.951232,25.276760,28.146731,57.429992,48.367528
383,Danica,57.254680,18.953010,38.820442,39.871690,46.864207
765,Daniela,34.506310,19.578189,16.426397,93.111193,10.398611
540,Daniella,40.703372,42.921514,10.022905,34.164155,40.106276
930,Danielle,25.033276,32.171794,68.492356,3.333883,50.731960
907,Danna,43.260540,44.183476,22.237520,79.788299,93.238439
186,Daphne,36.164005,18.623256,73.495802,39.891911,12.099600
928,Darcy,35.900166,54.910961,34.802333,85.222432,52.757046
982,Davina,23.896676,50.424604,8.071893,58.091412,3.039544
486,Dayanara,51.944518,19.600990,56.440610,42.253482,54.304450
508,Deanna,28.341421,53.732893,67.305226,27.101963,15.962534
282,Deborah,26.975846,28.962729,11.238522,49.119249,24.489313
636,Delaney,46.946956,26.213004,48.910825,48.930802,81.960666
351,Delia,51.234506,40.134982,45.492244,68.578880,67.247405
66,Delilah,53.636423,53.091989,85.869074,54.144365,36.109551
293,Della,29.487810,29.472570,87.829945,42.409528,22.679198
278,Demi,45.778376,40.372366,30.492324,35.539033,13.349142
429,Denise,57.550277,32.715639,94.579242,92.654562,63.324709
267,Desiree,35.785696,30.836450,44.222731,41.316341,16.734277
216,Destinee,56.946182,42.426127,83.875650,53.663123,41.724215
148,Destiny,55.423067,13.937804,6.729391,21.056386,88.144564
446,Devin,45.801288,56.538546,30.727212,33.445228,81.552341
995,Devyn,52.640543,17.703742,38.024881,83.796790,55.021784
23,Diamond,34.822986,56.170160,14.111994,65.626503,24.073152
151,Diana,48.434403,41.212481,45.815010,8.501840,85.896598
57,Dorothy,45.281477,54.568567,0.360419,60.556050,6.782680
444,Dulce,44.510258,37.823841,23.129861,39.431413,6.297602
693,Dylan,36.062088,58.099163,35.477085,47.835724,72.485542
288,Eden,27.673713,57.054409,26.974798,87.702815,12.416799
737,Edie,34.186293,13.772963,91.735924,30.331361,10.434043
104,Edith,22.194351,50.244378,59.358573,14.320818,83.684256
135,Effie,28.415071,28.753121,86.906911,18.292174,41.280156
75,Eileen,32.207627,35.957583,4.099458,32.325573,15.729107
664,Eisabella,36.659033,58.922207,28.453362,66.935318,85.788828
48,Eisley,26.451871,10.807540,26.390664,37.688757,39.762682
910,Elaina,25.733554,29.248685,64.636715,25.959699,44.897810
705,Eleanor,51.704231,52.535954,74.381230,10.688062,60.540084
697,Eleanore,28.100012,53.770362,84.606949,87.599713,62.372691
433,Elena,28.530201,57.534174,22.413055,18.871592,58.006001
747,Elia,57.725591,24.648161,92.417753,95.823171,27.625290
246,Eliana,48.343199,52.798614,70.659943,3.917393,23.633990
989,Elin,43.114274,59.446274,39.166178,21.803992,40.603651
706,Elina,32.571407,27.304844,54.002328,4.586303,33.131328
889,Elinor,45.790031,12.707270,9.575237,45.282340,15.798072
127,Eliora,41.463870,10.085499,8.354915,53.043007,28.616762
115,Elise,48.853638,42.628854,24.653012,61.318615,12.253048
827,Eliza,20.091588,10.595706,68.103590,82.197393,36.146021
121,Elizabeth,27.616984,29.841699,8.192922,99.676220,10.745601
759,Ella,35.301810,16.424806,39.359388,36.962560,5.837709
608,Elleanna,23.827532,27.829996,33.551695,78.600647,9.524013
777,Ellen,36.053519,28.636278,50.854736,92.999444,38.456137
623,Elliana,57.367321,50.379678,74.749124,66.790904,29.613406
53,Ellie,58.958968,42.627393,61.786162,22.657590,76.477222
589,Elliot,57.304767,34.159927,67.552079,86.745804,98.352520
955,Elliott,34.842981,48.715149,31.009186,57.519525,14.325591
16,Ellis,25.045764,32.843782,12.115684,32.755556,49.929841
489,Ellison,38.235381,12.865929,87.329575,23.359837,52.273966
876,Elodie,42.899566,17.386858,80.681620,64.276291,57.725431
502,Eloise,33.690462,54.881415,67.190274,89.313312,90.155221
85,Elora,40.656564,51.781631,81.631868,64.081538,28.457924
169,Elsa,45.042452,20.231953,80.184511,36.615974,39.680190
493,Elsie,55.382110,49.359451,96.130232,1.785572,56.745885
414,Elyse,39.747244,30.465952,99.440119,18.707828,63.028426
624,Elysia,35.852724,46.834936,85.934335,42.346755,19.414731
911,Elyza,31.801606,24.757020,83.379885,9.022712,71.008139
297,Emani,23.217658,27.117070,13.461151,45.623032,31.470604
514,Ember,48.367498,29.881645,65.605900,19.628269,97.737601
477,Emeli,24.050704,51.297919,80.976957,82.042180,68.913314
54,Emerie,27.137169,18.546413,95.940216,79.276721,86.494692
371,Emerson,29.187982,25.290317,62.350952,48.809751,42.845420
74,Emersyn,47.377864,10.036393,82.685304,61.508375,49.177500
337,Emery,21.862888,33.553462,74.101734,82.068853,27.636366
109,Emilee,44.135700,41.431203,16.102206,17.815438,86.281844
699,Emilia,36.891861,46.120975,12.171289,30.654677,98.508759
776,Emily,20.367523,35.267404,26.555244,59.696937,36.088293
128,Emma,27.092750,16.740700,38.388621,29.267202,48.778215
353,Emmalyn,27.463086,35.546021,7.814370,59.950185,53.875989
498,Emmalynn,43.289060,37.837847,97.025832,55.854815,55.005515
334,Emmarie,31.940523,47.650805,87.442307,55.603644,76.028308
410,Emme,28.202110,19.320823,90.307658,73.090664,77.631205
424,Emmeline,30.916342,54.734421,13.185440,29.199310,68.530725
903,Emmerson,29.494147,10.349603,75.643913,46.620006,38.684574
58,Emmi,53.089980,34.798130,28.274273,35.224603,96.059103
327,Emmie,45.170502,16.849072,56.350877,83.717988,22.513003
366,Emory,50.644440,34.698265,54.185436,57.108990,45.855773
64,Eowyn,43.019566,46.938427,52.905351,34.592597,61.063326
692,Erika,58.521080,44.586452,29.181829,31.251961,31.110781
145,Esme,31.843938,57.882014,39.281221,91.474851,92.933877
157,Esmeralda,45.023499,32.274652,98.504030,26.624400,54.660787
687,Estefania,29.985161,27.408733,56.113490,80.725092,83.477366
249,Estella,25.395359,14.496852,6.713323,90.537185,80.414872
797,Esther,41.228913,20.415314,31.419054,37.937049,11.450522
833,Estrella,47.495265,15.040852,69.243609,65.684450,44.248972
661,Eva,35.227822,45.703283,81.468415,46.617556,97.780124
374,Evalyn,52.891977,26.876694,50.883204,79.729395,69.190933
451,Evalynn,23.862704,59.772592,41.967358,35.362035,19.909441
625,Evan,56.443216,30.249229,17.350626,90.002777,84.010101
804,Evangeline,59.823649,49.336605,65.178112,88.544586,0.910693
119,Evelina,45.277767,29.303581,93.290342,39.406564,78.466916
630,Evelyn,21.145379,45.225292,41.455646,57.120934,49.891430
639,Evelynn,22.778021,43.608720,83.614063,69.635206,42.429569
599,Everleigh,43.648265,24.313033,18.763539,27.301777,40.765386
154,Everlie,26.145302,25.824595,44.533200,83.495851,95.960071
296,Everly,50.640097,19.744266,18.708620,0.639795,65.967675
531,Faith,52.155374,23.438040,17.220887,60.373041,46.620507
37,Fallon,59.750801,24.548774,18.338843,87.359920,43.982743
688,Felicia,24.153435,44.673164,65.941748,85.367289,80.227703
306,Felicity,55.393551,13.059271,8.256520,5.794397,57.586471
857,Fernanda,50.773984,48.926284,38.011247,66.531276,45.768708
985,Finlee,46.095084,37.765359,24.183531,21.655091,84.537729
331,Finley,51.001023,48.323228,43.574440,93.340338,81.011462
326,Fiona,54.800006,17.761486,43.153390,10.431840,21.108651
445,Flora,25.842079,22.628925,97.604192,32.271451,7.867732
590,Florence,21.781468,17.361743,0.389209,44.673937,32.538779
252,Francesca,48.230831,46.507264,4.492353,10.188595,65.422174
794,Freida,59.162684,15.279864,72.936422,64.306219,77.412448
681,Freyja,56.055104,10.888955,30.394099,78.932427,71.990735
26,Gabriella,24.760671,13.033345,79.059086,38.337629,13.157032
749,Gabrielle,39.840996,18.795537,87.933501,73.551483,74.029066
1,Gemma,37.034044,29.308751,73.836449,80.865284,42.182271
518,Genesis,35.570417,11.745384,7.451068,78.781759,10.643358
29,Genevieve,21.449588,22.567767,12.028366,81.023447,11.059808
31,Georgia,41.969502,27.098563,1.567400,48.081064,16.338580
56,Giada,47.420356,28.289453,27.296633,46.038458,10.775960
937,Giana,54.376431,33.541554,57.956191,86.425728,19.708372
490,Gianna,47.439839,50.528586,74.017453,19.716954,52.655085
934,Giavanna,51.822671,22.765778,75.632527,63.979935,8.588873
303,Giovanna,30.191131,30.123024,68.601300,46.775549,20.204737
710,Giovanni,54.739164,31.610282,75.173158,96.316304,80.272036
484,Giuliana,22.983801,11.593973,2.197863,62.146112,78.091528
999,Gloria,38.439876,12.367375,0.070693,23.207951,55.918704
666,Gracelyn,29.330607,25.417768,3.494192,69.342117,80.063240
834,Gracelynn,51.454845,45.158509,67.649174,80.731023,87.456318
729,Gracen,31.858217,45.956386,24.863823,93.903034,28.009841
126,Gracie,33.818061,43.872973,4.973355,51.774403,12.080734
562,Gracyn,57.705084,50.786826,49.056446,55.485735,31.691784
237,Grecia,51.034178,33.915850,92.349623,69.277414,32.145262
321,Greer,54.854924,27.113812,35.177657,23.352029,90.340958
961,Guadalupe,47.520948,44.975241,21.612898,14.672413,13.547750
333,Gwendolyn,21.964287,52.729339,12.374902,18.526868,30.925632
491,Gwenyth,46.842706,22.130191,73.274399,41.210842,67.490300
332,Hadassah,41.800053,13.264581,33.570944,52.413738,56.356598
998,Haddie,24.322835,33.657437,74.658785,28.221435,58.510394
255,Hadlee,48.929383,29.717486,39.227789,71.368022,86.498925
792,Hadleigh,59.211497,18.260083,31.653165,35.715647,31.757265
732,Hadley,46.462505,30.301862,25.015510,3.288928,44.872325
299,Hailey,57.770198,53.566807,80.527089,11.271077,84.765620
411,Hana,55.179452,51.488655,33.935225,3.002453,31.222361
691,Hanna,41.005522,17.454345,89.296304,50.076406,46.938702
953,Hannah,22.640220,28.206773,57.608150,57.921599,52.295724
412,Harley,23.037182,56.598637,68.707566,64.141055,7.761429
726,Harlow,27.286945,11.036909,82.673534,74.185546,70.411915
247,Harmoni,20.375136,41.366056,99.750419,25.129063,12.205604
330,Harmony,52.978104,25.806691,74.201623,90.098885,84.098859
271,Harper,34.332608,57.616973,35.132040,58.539035,60.798515
3,Hattie,44.524373,42.624587,89.057860,30.067210,16.223557
871,Haven,58.815912,35.987034,1.752896,75.256665,66.382549
703,Hayden,27.414911,30.054435,91.086786,91.162404,58.007088
593,Hazel,42.937065,35.781493,72.242585,76.917141,75.752003
286,Heather,41.053109,50.729249,77.752058,47.083252,41.668456
281,Heaven,25.013714,29.374537,12.808226,21.532599,97.853319
399,Heidi,49.505557,50.492303,82.597574,34.745781,44.973922
549,Helen,59.536265,50.118653,44.145740,25.739570,93.263670
795,Hensley,35.581043,57.178129,53.451692,12.464937,95.264817
773,Holland,43.322442,35.700195,60.891134,12.752209,66.990172
513,Hope,48.828788,45.030464,59.989067,95.912489,51.259686
641,Ila,25.876871,56.271279,12.564192,56.575238,85.468981
848,Iliana,48.063966,13.505441,95.201625,20.015514,39.950795
362,Iris,37.040080,14.925510,45.987982,46.161832,98.913656
